requirement_id,module_id,module_name,title,level,level_label,roles,is_deprecated,text
SYS.1.9.A13,SYS.1.9,Terminalserver,Protokollierung bei Terminalservern,S,Standard,,False,"Für die Terminalserver SOLLTE entschieden werden, welche Ereignisse an eine zentrale Protokollierungsinfrastruktur (siehe OPS.1.1.5 Protokollierung) übermittelt werden sollen. Hierbei SOLLTEN mindestens die folgenden spezifischen Ereignisse an Terminalservern protokolliert werden: • Anbindung von Peripheriegeräten der zugreifenden Clients über das Terminalserver-Protokoll, • Aktionen auf dem Terminalserver durch zugreifende Clients, die erweiterte Rechte benötigen sowie • Konfigurationsänderungen mit Auswirkungen auf den Terminalserver-Dienst."
SYS.1.9.A14,SYS.1.9,Terminalserver,Monitoring des Terminalservers,S,Standard,,False,"Der Terminalserver SOLLTE zentral überwacht werden. Hierfür SOLLTEN mindestens folgende Parameter überwacht werden: • Auslastung der Ressourcen des Terminalservers, • Auslastung der Netzschnittstellen des Terminalservers, • verfügbare und genutzte Bandbreite der verbundenen Clients sowie • Latenz an den verbundenen Clients unter Berücksichtigung der jeweiligen Anforderungsprofile. Für das Monitoring SOLLTEN vorab die jeweiligen Schwellwerte ermittelt werden (Baselining). Diese Schwellwerte SOLLTEN regelmäßig überprüft und bei Bedarf angepasst werden."
SYS.1.9.A15,SYS.1.9,Terminalserver,Härtung des Terminalservers,S,Standard,,False,"Nicht benötigte Anwendungen auf dem Terminalserver SOLLTEN entfernt werden. Ist das nicht möglich, SOLLTE deren Ausführung unterbunden werden. Der Zugriff aus einer Sitzung auf Peripheriegeräte SOLLTE auf die benötigten Geräte eingeschränkt werden."
SYS.1.9.A16,SYS.1.9,Terminalserver,Optimierung der Kompression,S,Standard,,False,"Der Grad der Kompression bei der Übertragung der Daten von und zum Terminalserver SOLLTE entsprechend der Anforderungen der jeweiligen Anwendung an die grafische Qualität optimiert werden. Die Anforderungen der bereitgestellten Anwendungen an Genauigkeit von grafischen Elementen, an Farbtreue und die für die Nutzung notwendige Bildrate SOLLTEN berücksichtigt werden."
SYS.1.9.A17,SYS.1.9,Terminalserver,Verschlüsselung der Übertragung,H,Erhöhter Schutzbedarf,,False,Jegliche Kommunikation zwischen Client und Terminalserver SOLLTE geeignet verschlüsselt werden. Dabei SOLLTEN sichere Protokolle gemäß BSI TR-02102 verwendet werden.
SYS.1.9.A18,SYS.1.9,Terminalserver,Nutzung von Thin Clients,H,Erhöhter Schutzbedarf,,False,"Physische Thin Clients SOLLTEN verwendet werden. Es SOLLTEN NUR Thin Clients eingesetzt werden, die das Unternehmen, das die Terminal-Client-Software herstellt, als kompatibel ausgewiesen hat."
SYS.1.9.A19,SYS.1.9,Terminalserver,Erweitertes Monitoring des Terminalservers,H,Erhöhter Schutzbedarf,,False,"Für den Terminalserver SOLLTE kontinuierlich überwacht werden, ob die in SYS.1.9.A13 Protokollierung bei Terminalservern beschriebenen Ereignisse auftreten. Wird ein Security Information and Event Management (SIEM) genutzt, SOLLTE der Terminalserver darin eingebunden werden. Im SIEM SOLLTEN die überwachten Ereignisse hinsichtlich Anomalien inklusive Angriffsmustern automatisiert analysiert werden. Der Terminalserver SOLLTE regelmäßig auf Schwachstellen überprüft werden."
SYS.1.9.A2,SYS.1.9,Terminalserver,Planung des Einsatzes von Terminalservern,B,Basis,,False,"Für die Anwendungen, die auf einem Terminalserver bereitgestellt werden sollen, MÜSSEN die Anforderungen an die Funktionalität (Anforderungsprofil) ermittelt werden. Für alle benötigten Funktionen MUSS sichergestellt werden, dass diese tatsächlich auch über den Terminalserver abgerufen werden können. Darüber hinaus MUSS getestet werden, ob die Anwendungen die Anforderungen bei der Bereitstellung über den Terminalserver grundlegend erfüllen. Die Gesamtzahl der einzurichtenden Benutzenden MUSS prognostiziert werden. Dabei MÜSSEN alle Anwendungen mitgezählt werden, die auf dem Terminalserver bereitgestellt werden. Die Anzahl der Benutzenden, die den Terminalserver potenziell gleichzeitig benutzen, MUSS prognostiziert werden. Diese Prognosen MÜSSEN den Einsatzzeitraum des Terminalservers abdecken. Abhängig von der prognostizierten Anzahl der Benutzenden und den Anforderungen der bereitgestellten Anwendungen MÜSSEN die Leistungsanforderungen (z. B. hinsichtlich CPU und Arbeitsspeicher) an den Terminalserver ermittelt werden. Der Terminalserver MUSS anhand dieser Leistungsanforderungen dimensioniert und ausgestattet werden. Das Lizenzschema der eingesetzten Anwendungen MUSS daraufhin geprüft werden, ob es dafür geeignet ist, diese Anwendungen auf Terminalservern einzusetzen."
SYS.1.9.A20,SYS.1.9,Terminalserver,Unterschiedliche Terminalserver für unterschiedliche Gruppen von Benutzenden oder Geschäftsprozesse,H,Erhöhter Schutzbedarf,,False,"Die Benutzenden von Terminalservern SOLLTEN anhand ähnlicher Berechtigungen und benötigter Anwendungen gruppiert werden. Ein Terminalserver SOLLTE NICHT mehreren Gruppen von Benutzenden zur Verfügung gestellt werden. Ist dies nicht möglich, SOLLTEN dedizierte Terminalserver pro Geschäftsprozess eingesetzt werden."
SYS.1.9.A21,SYS.1.9,Terminalserver,Nutzung hochverfügbarer IT-Systeme,H,Erhöhter Schutzbedarf,,False,Der Terminalserver SOLLTE hochverfügbar betrieben werden. Dazu SOLLTEN der Terminalserver sowie dessen Netzanbindung redundant ausgelegt werden. Die verwendeten Terminalserver SOLLTEN im Verbund betrieben werden. Für die zugreifenden Clients SOLLTEN Ersatzgeräte bereitgehalten werden.
SYS.1.9.A22,SYS.1.9,Terminalserver,Unterbinden des Transfers von Anwendungsdaten zwischen Client und Terminalserver,H,Erhöhter Schutzbedarf,,False,Der Transfer von Anwendungsdaten zwischen dem Client und dem Terminalserver SOLLTE deaktiviert werden. Auch der Transfer der Zwischenablage SOLLTE deaktiviert werden.
SYS.1.9.A3,SYS.1.9,Terminalserver,Festlegung der Rollen und Berechtigungen für den Terminalserver,B,Basis,,False,"Auf Terminalservern DÜRFEN KEINE Sammelkonten verwendet werden, wenn dies gegen interne Regelungen oder Lizenzbedingungen verstößt. Bei der Festlegung von Rollen und Berechtigungen für die Benutzung des Terminalservers MÜSSEN alle auf dem Terminalserver bereitgestellten Anwendungen und deren Anforderungen mit ausreichenden Berechtigungen ausgestattet werden. Die Rollen und Berechtigungen MÜSSEN so vergeben werden, dass zwischen Terminalserver- Sitzungen nur in dem Umfang kommuniziert werden kann, wie es für die Funktionalität der Anwendung erforderlich ist. Mindestens MÜSSEN die Berechtigungen für folgende Tätigkeiten festgelegt werden: • Ausführen von Anwendungen in fremdem Kontext (insbesondere als „root“), • Zugriff auf betriebssystemspezifische Funktionen, • Zugriff auf das Dateisystem des Terminalservers, • Zugriff auf Schnittstellen und Dateisystem des verwendeten zugreifenden Clients, • Zugriff der auf dem Terminalserver bereitgestellten Anwendungen auf nachgelagerte Dienste, • Datei- und Objekttransfer zwischen Clients und Terminalservern (z. B. zum Drucken am Client) sowie • Anbindung von Peripheriegeräten am Client."
SYS.1.9.A4,SYS.1.9,Terminalserver,Sichere Konfiguration des Terminalservers,B,Basis,,False,"Abhängig von den Anforderungen an die Sicherheit und Funktionalität der bereitgestellten Anwendungen MÜSSEN Vorgaben für die Konfiguration von Terminalservern erstellt werden. Diese Vorgaben MÜSSEN vollständig umgesetzt und dokumentiert werden. Es MUSS geprüft werden, ob das Unternehmen, das den Terminalserver herstellt, Vorgaben oder Empfehlungen zur sicheren Konfiguration oder Härtung bereitstellt. Ist dies der Fall, MÜSSEN diese für die Erstellung der Konfigurationsvorgaben angemessen berücksichtigt werden. Sowohl die Konfigurationsvorgaben als auch deren Umsetzung MÜSSEN regelmäßig geprüft und gegebenenfalls angepasst werden. Es MÜSSEN mindestens folgende Punkte für die Konfigurationsvorgaben berücksichtigt werden: • Rollen und Berechtigungen • Umfang der Verschlüsselung des Terminalserver-Protokolls • benötigte Authentisierungsfunktionen des Terminalserver-Protokolls • Möglichkeit zum Anzeigen der Ausgabe fremder Sitzungen • Kommunikation zwischen Anwendungen in den Terminalserver-Sitzungen und Anwendungen auf anderen Servern • Kommunikation zwischen Terminalserver und anderen Servern"
SYS.1.9.A5,SYS.1.9,Terminalserver,Planung der eingesetzten Clients und Terminal-Client-Software,B,Basis,,False,"Es MUSS festgelegt werden, über welche Terminal-Client-Software auf den Terminalserver zugegriffen werden darf. Zusätzlich MUSS festgelegt werden, auf welchen Clients diese Software ausgeführt werden darf, um sich mit dem Terminalserver zu verbinden. Hierbei MÜSSEN mindestens die folgenden Punkte berücksichtigt werden: • Einsatz von Thin Clients oder Fat Clients, • Hardware-Konfiguration der zugreifenden Clients sowie • Betriebssystem der zugreifenden Clients. Es MUSS festgelegt werden, welche Software neben der Terminal-Client-Software zusätzlich auf den Clients zugelassen ist. Zusätzlich MUSS festgelegt werden, ob ein Client parallel Anwendungen auf unterschiedlichen Terminalservern benutzen darf."
SYS.1.9.A6,SYS.1.9,Terminalserver,Planung der verwendeten Netze,B,Basis,Planende,False,"Die Netze, über die Clients mit Terminalservern kommunizieren, MÜSSEN anhand der Anforderungen der bereitgestellten Anwendungen geplant und gegebenenfalls angepasst werden. Hierbei MÜSSEN mindestens folgende Punkte berücksichtigt werden: • zu erwartende Anzahl gleichzeitiger Terminalserver-Sitzungen, • benötigte Übertragungskapazität, • maximal vertretbarer Paketverlust, • maximal vertretbarer Jitter sowie • maximal tolerierbare Latenzzeit des Netzes."
SYS.1.9.A7,SYS.1.9,Terminalserver,Sicherer Zugriff auf den Terminalserver,B,Basis,,False,"Es MUSS festgelegt werden, über welche Netze zwischen zugreifendem Client und Terminalserver kommuniziert werden darf. Zusätzlich MUSS festgelegt werden, wie die Kommunikation abgesichert werden soll. Es MUSS festgelegt werden, ob und wie mit dem Terminalserver-Protokoll verschlüsselt werden soll. Falls das Terminalserver-Protokoll in diesem Fall keine ausreichende Verschlüsselung bietet, MUSS die Kommunikation zusätzlich abgesichert werden. Falls die Clients und der Terminalserver über unzureichend vertrauenswürdige Netze kommunizieren, MÜSSEN sich sowohl die Benutzenden als auch der Terminalserver beim Kommunikationsaufbau authentisieren."
SYS.1.9.A8,SYS.1.9,Terminalserver,Sichere Zuordnung des Terminalservers zu Netzsegmenten,B,Basis,,False,Der Terminalserver MUSS in dedizierten Netzsegmenten oder in Client-Netzsegmenten positioniert werden. Innerhalb von Client-Netzsegmenten MÜSSEN Terminalserver identifizierbar sein. Eine bestehende Netztrennung DARF NICHT über einen Terminalserver umgangen werden können.
SYS.1.9.A9,SYS.1.9,Terminalserver,Sensibilisierung der Benutzenden,B,Basis,,False,Alle Benutzenden von Terminalservern MÜSSEN über den sicheren Umgang mit Terminalservern sensibilisiert werden. Den Benutzenden MÜSSEN mindestens die folgenden Inhalte vermittelt werden: • grundsätzliche Funktionsweise und die Auswirkungen von Latenz und verfügbarer Bandbreite auf die Bedienbarkeit • mögliche und erlaubte Speicherorte von Daten • zugelassene Austauschmöglichkeiten von Informationen zwischen dem Betriebssystem des Clients und dem Terminalserver (z. B. Zwischenablage) • Auswirkung des eigenen Ressourcenverbrauchs auf die zur Verfügung stehenden Ressourcen für andere Benutzende • eingerichtete Rollen und Berechtigungen für Terminalserver-Zugriffe • genutzte Authentisierung und Autorisierung der Benutzenden für die zur Verfügung gestellten Anwendungen • maximale Sitzungsdauer und automatische Abmeldevorgänge
SYS.2.1.A1,SYS.2.1,Allgemeiner Client,Sichere Authentisierung von Benutzenden,B,Basis,,False,"Um den Client zu nutzen, MÜSSEN sich die Benutzenden gegenüber dem IT-System authentisieren. Benutzende MÜSSEN eine Bildschirmsperre verwenden, wenn sie den Client unbeaufsichtigt betreiben. Die Bildschirmsperre SOLLTE automatisch aktiviert werden, wenn für eine festgelegte Zeitspanne keine Aktion durch Benutzende durchgeführt wurde. Die Bildschirmsperre DARF NUR durch eine erfolgreiche Authentisierung wieder deaktiviert werden können. Benutzende SOLLTEN verpflichtet werden, sich nach Aufgabenerfüllung vom IT-System bzw. von der IT-Anwendung abzumelden."
SYS.2.1.A10,SYS.2.1,Allgemeiner Client,Planung des Einsatzes von Clients,S,Standard,,False,"Es SOLLTE im Vorfeld geplant werden, wo und wie Clients eingesetzt werden sollen. Die Planung SOLLTE dabei nicht nur Aspekte betreffen, die typischerweise direkt mit den Begriffen IT- oder Informationssicherheit in Verbindung gebracht werden, sondern auch betriebliche Aspekte, die Anforderungen im Bereich der Sicherheit nach sich ziehen. Alle Entscheidungen, die in der Planungsphase getroffen wurden, SOLLTEN so dokumentiert werden, dass sie zu einem späteren Zeitpunkt nachvollzogen werden können."
SYS.2.1.A11,SYS.2.1,Allgemeiner Client,Beschaffung von Clients,S,Standard,,False,"Bevor Clients beschafft werden, SOLLTE eine Anforderungsliste erstellt werden, anhand derer die am Markt erhältlichen Produkte bewertet werden. Die jeweiligen herstellenden Unternehmen von IT- und Betriebssystem SOLLTEN für den gesamten geplanten Nutzungszeitraum Patches für Schwachstellen zeitnah zur Verfügung stellen. Auf Betriebssysteme, die über ein Rolling-Release-Modell aktualisiert werden, SOLLTE verzichtet werden. Die zu beschaffenden Systeme SOLLTEN über eine Firmware- Konfigurationsoberfläche für UEFI SecureBoot und, sofern vorhanden, für das TPM verfügen, die eine Kontrolle durch die Institution gewährleistet und so den selbstverwalteten Betrieb von SecureBoot und des TPM ermöglicht."
SYS.2.1.A12,SYS.2.1,Allgemeiner Client,ENTFALLEN,S,Standard,,True,Diese Anforderung ist entfallen.
SYS.2.1.A13,SYS.2.1,Allgemeiner Client,Zugriff auf Ausführungsumgebungen mit unbeobachtbarer Codeausführung,S,Standard,,False,"Der Zugriff auf Ausführungsumgebungen mit unbeobachtbarer Codeausführung (z. B. durch das Betriebssystem speziell abgesicherte Speicherbereiche, Firmwarebereiche etc.) SOLLTE nur mit administrativen Berechtigungen möglich sein. Die entsprechenden Einstellungen im BIOS bzw. der UEFI-Firmware SOLLTEN durch ein Passwort vor unberechtigten Veränderungen geschützt werden. Wird die Kontrolle über die Funktionen an das Betriebssystem delegiert, SOLLTEN auch dort nur mit administrativen Berechtigungen auf die Funktionen zugegriffen werden dürfen."
SYS.2.1.A14,SYS.2.1,Allgemeiner Client,ENTFALLEN,S,Standard,,True,Diese Anforderung ist entfallen.
SYS.2.1.A15,SYS.2.1,Allgemeiner Client,Sichere Installation und Konfiguration von Clients,S,Standard,,False,"Es SOLLTE festgelegt werden, welche Komponenten des Betriebssystems, welche Fachanwendungen und welche weiteren Tools installiert werden sollen. Die Installation und Konfiguration der IT- Systeme SOLLTE nur von autorisierten Personen (Administrierende oder vertraglich gebundene Dienstleistende) nach einem definierten Prozess in einer Installationsumgebung durchgeführt werden. Nachdem die Installation und die Konfiguration abgeschlossen sind, SOLLTEN die Grundeinstellungen überprüft werden. Sofern die Installation und Konfiguration den Vorgaben aus der Sicherheitsrichtlinie entsprechen, SOLLTEN die Clients im Anschluss in der Produktivumgebung in Betrieb genommen werden. Alle Installations- und Konfigurationsschritte SOLLTEN so dokumentiert werden, dass diese durch sachkundige Dritte nachvollzogen und wiederholt werden können."
SYS.2.1.A16,SYS.2.1,Allgemeiner Client,Deaktivierung und Deinstallation nicht benötigter Komponenten und Kennungen,S,Standard,,False,"Nach der Installation SOLLTE überprüft werden, welche Komponenten der Firmware sowie des Betriebssystems und welche Anwendungen und weiteren Tools auf den Clients installiert und aktiviert sind. Nicht benötigte Module, Programme, Dienste, Aufgaben und Firmwarefunktionen (wie Fernwartung) SOLLTEN deaktiviert oder ganz deinstalliert werden. Nicht benötigte Laufzeitumgebungen, Interpretersprachen und Compiler SOLLTEN deinstalliert werden. Nicht benötigte Kennungen SOLLTEN deaktiviert oder gelöscht werden. Nicht benötigte Schnittstellen und Hardware des IT-Systems (wie z. B. Webcams) SOLLTEN deaktiviert werden. Es SOLLTE verhindert werden, dass diese Komponenten wieder reaktiviert werden können. Die getroffenen Entscheidungen SOLLTEN nachvollziehbar dokumentiert werden."
SYS.2.1.A17,SYS.2.1,Allgemeiner Client,ENTFALLEN,S,Standard,,True,Diese Anforderung ist entfallen.
SYS.2.1.A18,SYS.2.1,Allgemeiner Client,Nutzung von verschlüsselten Kommunikationsverbindungen,S,Standard,,False,"Kommunikationsverbindungen SOLLTEN, soweit möglich, durch Verschlüsselung geschützt werden. Die Clients SOLLTEN kryptografische Algorithmen und Schlüssellängen verwenden, die dem Stand der Technik und den Sicherheitsanforderungen der Institution entsprechen. Neue Zertifikate von Zertifikatsausstellern SOLLTEN erst nach Überprüfung des Fingerprints aktiviert werden."
SYS.2.1.A19,SYS.2.1,Allgemeiner Client,ENTFALLEN,S,Standard,,True,Diese Anforderung ist entfallen.
